timestamp,hour,day_of_week,day,month,is_weekend,hour_sin,hour_cos,aqi_standard,pm2_5,pm10,no2,o3,co,so2,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_12h,aqi_lag_24h,pm25_lag_1h,pm25_lag_24h,aqi_rolling_3h,aqi_rolling_6h,aqi_rolling_12h,aqi_rolling_24h,aqi_std_24h,pm25_rolling_6h,pm25_rolling_24h,aqi_change_1h,aqi_change_3h,aqi_change_6h,aqi_change_24h,aqi_pct_change_1h,aqi_pct_change_24h,target_1h,target_6h,target_12h,target_24h,target_48h,target_72h
2025-12-30 05:00:00,5,1,30,12,0,0.9659258262890683,0.25881904510252074,250,257.3,317.99,12.12,55.06,1537.71,1.86,250.0,250.0,250.0,250.0,250.0,269.05,258.16,250.0,250.0,250.0,250.0,0.0,269.56166666666667,227.23125000000002,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 06:00:00,6,1,30,12,0,1.0,6.123233995736766e-17,250,251.27,311.73,10.39,75.04,1469.73,2.11,250.0,250.0,250.0,250.0,250.0,257.3,254.74,250.0,250.0,250.0,250.0,0.0,268.28833333333336,227.08666666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 07:00:00,7,1,30,12,0,0.9659258262890683,-0.25881904510252063,250,190.45,249.41,5.58,128.99,915.41,6.34,250.0,250.0,250.0,250.0,250.0,251.27,181.44,250.0,250.0,250.0,250.0,0.0,255.4416666666667,227.4620833333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 08:00:00,8,1,30,12,0,0.8660254037844387,-0.4999999999999998,250,175.85,234.85,4.25,142.93,774.97,7.79,250.0,250.0,250.0,250.0,250.0,190.45,161.1,250.0,250.0,250.0,250.0,0.0,238.28833333333333,228.07666666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 09:00:00,9,1,30,12,0,0.7071067811865476,-0.7071067811865475,250,173.99,233.59,3.84,149.6,740.54,7.9,250.0,250.0,250.0,250.0,250.0,175.85,156.53,250.0,250.0,250.0,250.0,0.0,219.65166666666667,228.80416666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 10:00:00,10,1,30,12,0,0.49999999999999994,-0.8660254037844387,250,180.94,242.04,5.4,139.49,784.94,7.23,250.0,250.0,250.0,250.0,250.0,173.99,164.21,250.0,250.0,250.0,250.0,0.0,204.9666666666667,229.50125000000003,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 11:00:00,11,1,30,12,0,0.258819045102521,-0.9659258262890682,250,192.56,255.09,8.95,117.28,901.13,6.01,250.0,250.0,250.0,250.0,250.0,180.94,176.12,250.0,250.0,250.0,250.0,0.0,194.17666666666665,230.18624999999997,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 12:00:00,12,1,30,12,0,1.2246467991473532e-16,-1.0,250,202.14,266.03,13.82,98.35,1032.49,5.08,250.0,250.0,250.0,250.0,250.0,192.56,187.7,250.0,250.0,250.0,250.0,0.0,185.98833333333332,230.78791666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 13:00:00,13,1,30,12,0,-0.2588190451025208,-0.9659258262890683,250,212.64,279.15,18.01,84.62,1172.27,4.47,250.0,250.0,250.0,250.0,250.0,202.14,198.76,250.0,250.0,250.0,250.0,0.0,189.68666666666664,231.36624999999995,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 14:00:00,14,1,30,12,0,-0.4999999999999997,-0.8660254037844388,250,226.86,297.94,20.26,75.22,1318.51,4.01,250.0,250.0,250.0,250.0,250.0,212.64,211.34,250.0,250.0,250.0,250.0,0.0,198.18833333333336,232.01291666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 15:00:00,15,1,30,12,0,-0.7071067811865471,-0.7071067811865479,250,242.48,318.77,20.99,67.56,1454.8,3.54,250.0,250.0,250.0,250.0,250.0,226.86,223.46,250.0,250.0,250.0,250.0,0.0,209.60333333333332,232.80541666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 16:00:00,16,1,30,12,0,-0.8660254037844385,-0.5000000000000004,250,253.55,333.03,20.71,59.9,1544.69,2.96,250.0,250.0,250.0,250.0,250.0,242.48,228.46,250.0,250.0,250.0,250.0,0.0,221.705,233.85083333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 17:00:00,17,1,30,12,0,-0.9659258262890683,-0.25881904510252063,250,267.22,352.0,20.97,52.43,1655.26,2.46,250.0,250.0,250.0,250.0,250.0,253.55,234.32,250.0,250.0,250.0,250.0,0.0,234.1483333333333,235.22166666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 18:00:00,18,1,30,12,0,-1.0,-1.8369701987210297e-16,250,277.95,368.39,20.94,46.23,1734.61,1.96,250.0,250.0,250.0,250.0,250.0,267.22,239.67,250.0,250.0,250.0,250.0,0.0,246.78333333333333,236.81666666666663,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 19:00:00,19,1,30,12,0,-0.9659258262890684,0.2588190451025203,250,279.61,370.65,19.85,41.2,1743.25,1.37,250.0,250.0,250.0,250.0,250.0,277.95,239.23,250.0,250.0,250.0,250.0,0.0,257.945,238.49916666666664,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 20:00:00,20,1,30,12,0,-0.8660254037844386,0.5000000000000001,250,284.12,373.51,18.88,35.7,1776.78,1.0,250.0,250.0,250.0,250.0,250.0,279.61,239.79,250.0,250.0,250.0,250.0,0.0,267.4883333333333,240.34625000000003,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 21:00:00,21,1,30,12,0,-0.7071067811865477,0.7071067811865474,250,290.6,380.51,17.75,33.29,1819.16,0.92,250.0,250.0,250.0,250.0,250.0,284.12,242.06,250.0,250.0,250.0,250.0,0.0,275.5083333333334,242.36874999999998,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 22:00:00,22,1,30,12,0,-0.5000000000000004,0.8660254037844384,250,293.58,387.23,15.52,39.46,1807.51,1.21,250.0,250.0,250.0,250.0,250.0,290.6,245.64,250.0,250.0,250.0,250.0,0.0,282.18,244.36625,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-30 23:00:00,23,1,30,12,0,-0.25881904510252157,0.9659258262890681,250,296.67,388.9,14.69,38.29,1826.42,1.11,250.0,250.0,250.0,250.0,250.0,293.58,251.61,250.0,250.0,250.0,250.0,0.0,287.08833333333337,246.24374999999998,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 00:00:00,0,2,31,12,0,0.0,1.0,250,300.08,389.14,14.28,35.02,1845.32,1.0,250.0,250.0,250.0,250.0,250.0,296.67,258.91,250.0,250.0,250.0,250.0,0.0,290.7766666666667,247.95916666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 01:00:00,1,2,31,12,0,0.25881904510252074,0.9659258262890683,250,302.51,387.77,14.0,32.03,1857.99,0.98,250.0,250.0,250.0,250.0,250.0,300.08,267.53,250.0,250.0,250.0,250.0,0.0,294.5933333333333,249.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 02:00:00,2,2,31,12,0,0.49999999999999994,0.8660254037844387,250,304.9,386.91,14.5,31.02,1876.04,1.22,250.0,250.0,250.0,250.0,250.0,302.51,278.77,250.0,250.0,250.0,250.0,0.0,298.0566666666667,250.50541666666663,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 03:00:00,3,2,31,12,0,0.7071067811865476,0.7071067811865476,250,305.34,384.07,14.95,36.95,1851.89,1.69,250.0,250.0,250.0,250.0,250.0,304.9,285.81,250.0,250.0,250.0,250.0,0.0,300.5133333333333,251.31916666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 04:00:00,4,2,31,12,0,0.8660254037844386,0.5000000000000001,250,281.66,349.05,11.68,70.75,1574.3,4.26,250.0,250.0,250.0,250.0,250.0,305.34,269.05,250.0,250.0,250.0,250.0,0.0,298.52666666666664,251.8445833333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 05:00:00,5,2,31,12,0,0.9659258262890683,0.25881904510252074,250,260.22,316.05,10.47,83.87,1394.85,5.97,250.0,250.0,250.0,250.0,250.0,281.66,257.3,250.0,250.0,250.0,250.0,0.0,292.45166666666665,251.96624999999997,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 06:00:00,6,2,31,12,0,1.0,6.123233995736766e-17,250,247.54,298.46,9.86,90.06,1299.82,7.11,250.0,250.0,250.0,250.0,250.0,260.22,251.27,250.0,250.0,250.0,250.0,0.0,283.695,251.81083333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 07:00:00,7,2,31,12,0,0.9659258262890683,-0.25881904510252063,250,225.61,271.52,9.31,96.13,1177.62,8.46,250.0,250.0,250.0,250.0,250.0,247.54,190.45,250.0,250.0,250.0,250.0,0.0,270.87833333333333,253.27583333333337,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 08:00:00,8,2,31,12,0,0.8660254037844387,-0.4999999999999998,250,206.98,248.74,9.04,97.4,1091.76,8.49,250.0,250.0,250.0,250.0,250.0,225.61,175.85,250.0,250.0,250.0,250.0,0.0,254.5583333333333,254.57291666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 09:00:00,9,2,31,12,0,0.7071067811865476,-0.7071067811865475,250,197.35,234.99,8.98,97.04,1059.35,7.93,250.0,250.0,250.0,250.0,250.0,206.98,173.99,250.0,250.0,250.0,250.0,0.0,236.55999999999997,255.54625000000001,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 10:00:00,10,2,31,12,0,0.49999999999999994,-0.8660254037844387,250,188.45,221.01,9.1,97.79,1026.03,7.04,250.0,250.0,250.0,250.0,250.0,197.35,180.94,250.0,250.0,250.0,250.0,0.0,221.02499999999998,255.85916666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 11:00:00,11,2,31,12,0,0.258819045102521,-0.9659258262890682,250,181.47,210.17,10.08,94.88,1016.8,6.06,250.0,250.0,250.0,250.0,250.0,188.45,192.56,250.0,250.0,250.0,250.0,0.0,207.89999999999998,255.39708333333337,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 12:00:00,12,2,31,12,0,1.2246467991473532e-16,-1.0,250,176.18,202.36,11.89,90.2,1030.51,5.3,250.0,250.0,250.0,250.0,250.0,181.47,202.14,250.0,250.0,250.0,250.0,0.0,196.00666666666666,254.31541666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 13:00:00,13,2,31,12,0,-0.2588190451025208,-0.9659258262890683,250,177.89,204.13,14.99,79.28,1112.09,4.28,250.0,250.0,250.0,250.0,250.0,176.18,212.64,250.0,250.0,250.0,250.0,0.0,188.0533333333333,252.86750000000004,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 14:00:00,14,2,31,12,0,-0.4999999999999997,-0.8660254037844388,250,187.56,216.12,18.56,64.11,1263.01,3.42,250.0,250.0,250.0,250.0,250.0,177.89,226.86,250.0,250.0,250.0,250.0,0.0,184.8166666666667,251.23,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 15:00:00,15,2,31,12,0,-0.7071067811865471,-0.7071067811865479,250,200.07,231.3,20.52,51.74,1422.17,2.97,250.0,250.0,250.0,250.0,250.0,187.56,242.48,250.0,250.0,250.0,250.0,0.0,185.26999999999998,249.4629166666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 16:00:00,16,2,31,12,0,-0.8660254037844385,-0.5000000000000004,250,210.29,242.76,20.8,42.21,1545.15,2.59,250.0,250.0,250.0,250.0,250.0,200.07,253.55,250.0,250.0,250.0,250.0,0.0,188.91,247.6604166666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 17:00:00,17,2,31,12,0,-0.9659258262890683,-0.25881904510252063,250,220.29,252.55,20.57,36.53,1654.67,2.31,250.0,250.0,250.0,250.0,250.0,210.29,267.22,250.0,250.0,250.0,250.0,0.0,195.38,245.705,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 18:00:00,18,2,31,12,0,-1.0,-1.8369701987210297e-16,250,224.74,251.89,19.92,33.45,1726.77,2.06,250.0,250.0,250.0,250.0,250.0,220.29,277.95,250.0,250.0,250.0,250.0,0.0,203.47333333333333,243.48791666666668,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 19:00:00,19,2,31,12,0,-0.9659258262890684,0.2588190451025203,250,217.13,236.21,18.0,33.23,1714.61,1.77,250.0,250.0,250.0,250.0,250.0,224.74,279.61,250.0,250.0,250.0,250.0,0.0,210.01333333333332,240.88458333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 20:00:00,20,2,31,12,0,-0.8660254037844386,0.5000000000000001,250,208.33,223.18,16.53,32.66,1699.64,1.54,250.0,250.0,250.0,250.0,250.0,217.13,284.12,250.0,250.0,250.0,250.0,0.0,213.47500000000002,237.72666666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 21:00:00,21,2,31,12,0,-0.7071067811865477,0.7071067811865474,250,199.77,212.14,15.04,33.07,1675.88,1.43,250.0,250.0,250.0,250.0,250.0,208.33,290.6,250.0,250.0,250.0,250.0,0.0,213.42499999999998,233.94208333333336,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 22:00:00,22,2,31,12,0,-0.5000000000000004,0.8660254037844384,250,188.7,199.63,13.23,36.47,1623.12,1.53,250.0,250.0,250.0,250.0,250.0,199.77,293.58,250.0,250.0,250.0,250.0,0.0,209.82666666666668,229.57208333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2025-12-31 23:00:00,23,2,31,12,0,-0.25881904510252157,0.9659258262890681,250,175.44,185.47,11.42,39.76,1547.11,1.43,250.0,250.0,250.0,250.0,250.0,188.7,296.67,250.0,250.0,250.0,250.0,0.0,202.3516666666667,224.52083333333334,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-01 00:00:00,0,3,1,1,0,0.0,1.0,250,161.53,171.04,9.72,42.66,1454.84,1.29,250.0,250.0,250.0,250.0,250.0,175.44,300.08,250.0,250.0,250.0,250.0,0.0,191.8166666666667,218.74791666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 01:00:00,1,4,2,1,0,0.25881904510252074,0.9659258262890683,250,134.56,177.84,16.65,18.28,1523.63,0.79,250.0,250.0,250.0,250.0,250.0,161.53,302.51,250.0,250.0,250.0,250.0,0.0,178.05499999999998,211.75,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 02:00:00,2,4,2,1,0,0.49999999999999994,0.8660254037844387,250,136.48,179.63,17.42,18.69,1554.38,1.19,250.0,250.0,250.0,250.0,250.0,134.56,304.9,250.0,250.0,250.0,250.0,0.0,166.08,204.7325,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 03:00:00,3,4,2,1,0,0.7071067811865476,0.7071067811865476,250,140.92,182.51,19.45,17.73,1620.76,1.61,250.0,250.0,250.0,250.0,250.0,136.48,305.34,250.0,250.0,250.0,250.0,0.0,156.27166666666668,197.88166666666666,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 04:00:00,4,4,2,1,0,0.8660254037844386,0.5000000000000001,250,143.65,184.49,19.13,19.21,1671.22,1.86,250.0,250.0,250.0,250.0,250.0,140.92,281.66,250.0,250.0,250.0,250.0,0.0,148.76333333333335,192.13125000000002,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 05:00:00,5,4,2,1,0,0.9659258262890683,0.25881904510252074,250,147.23,191.8,15.79,27.29,1720.01,1.99,250.0,250.0,250.0,250.0,250.0,143.65,260.22,250.0,250.0,250.0,250.0,0.0,144.06166666666667,187.42333333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 06:00:00,6,4,2,1,0,1.0,6.123233995736766e-17,250,153.58,201.69,13.6,49.71,1706.71,2.04,250.0,250.0,250.0,250.0,250.0,147.23,247.54,250.0,250.0,250.0,250.0,0.0,142.73666666666668,183.50833333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 07:00:00,7,4,2,1,0,0.9659258262890683,-0.25881904510252063,250,83.28,125.32,4.01,116.85,810.86,1.94,250.0,250.0,250.0,250.0,250.0,153.58,225.61,250.0,250.0,250.0,250.0,0.0,134.19,177.57791666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 08:00:00,8,4,2,1,0,0.8660254037844387,-0.4999999999999998,250,72.57,111.29,2.22,128.43,672.34,1.67,250.0,250.0,250.0,250.0,250.0,83.28,206.98,250.0,250.0,250.0,250.0,0.0,123.53833333333334,171.9775,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 09:00:00,9,4,2,1,0,0.7071067811865476,-0.7071067811865475,250,70.71,109.93,1.87,131.48,644.51,1.62,250.0,250.0,250.0,250.0,250.0,72.57,197.35,250.0,250.0,250.0,250.0,0.0,111.83666666666666,166.70083333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 10:00:00,10,4,2,1,0,0.49999999999999994,-0.8660254037844387,250,76.32,118.23,3.73,118.58,705.55,1.76,250.0,250.0,250.0,250.0,250.0,70.71,188.45,250.0,250.0,250.0,250.0,0.0,100.615,162.02874999999997,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 11:00:00,11,4,2,1,0,0.258819045102521,-0.9659258262890682,250,87.77,133.85,7.74,98.35,833.88,2.05,250.0,250.0,250.0,250.0,250.0,76.32,181.47,250.0,250.0,250.0,250.0,0.0,90.705,158.12458333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 12:00:00,12,4,2,1,0,1.2246467991473532e-16,-1.0,250,97.66,148.14,13.27,83.32,972.45,2.47,250.0,250.0,250.0,250.0,250.0,87.77,176.18,250.0,250.0,250.0,250.0,0.0,81.38499999999999,154.8529166666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 13:00:00,13,4,2,1,0,-0.2588190451025208,-0.9659258262890683,250,109.2,164.73,18.89,73.39,1127.88,3.44,250.0,250.0,250.0,250.0,250.0,97.66,177.89,250.0,250.0,250.0,250.0,0.0,85.705,151.9908333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 14:00:00,14,4,2,1,0,-0.4999999999999997,-0.8660254037844388,250,124.59,186.29,23.49,66.75,1305.27,4.91,250.0,250.0,250.0,250.0,250.0,109.2,187.56,250.0,250.0,250.0,250.0,0.0,94.375,149.36708333333334,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 15:00:00,15,4,2,1,0,-0.7071067811865471,-0.7071067811865479,250,141.45,209.44,26.83,61.47,1475.15,6.51,250.0,250.0,250.0,250.0,250.0,124.59,200.07,250.0,250.0,250.0,250.0,0.0,106.165,146.92458333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 16:00:00,16,4,2,1,0,-0.8660254037844385,-0.5000000000000004,250,156.05,227.53,28.81,56.27,1607.61,7.64,250.0,250.0,250.0,250.0,250.0,141.45,210.29,250.0,250.0,250.0,250.0,0.0,119.45333333333333,144.66458333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 17:00:00,17,4,2,1,0,-0.9659258262890683,-0.25881904510252063,250,171.14,245.56,30.42,51.53,1740.03,8.29,250.0,250.0,250.0,250.0,250.0,156.05,220.29,250.0,250.0,250.0,250.0,0.0,133.34833333333333,142.61666666666665,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 18:00:00,18,4,2,1,0,-1.0,-1.8369701987210297e-16,250,183.5,259.07,31.72,47.51,1845.33,8.43,250.0,250.0,250.0,250.0,250.0,171.14,224.74,250.0,250.0,250.0,250.0,0.0,147.655,140.89833333333334,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 19:00:00,19,4,2,1,0,-0.9659258262890684,0.2588190451025203,250,187.93,261.12,31.62,44.48,1856.8,7.99,250.0,250.0,250.0,250.0,250.0,183.5,217.13,250.0,250.0,250.0,250.0,0.0,160.77666666666667,139.68166666666664,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 20:00:00,20,4,2,1,0,-0.8660254037844386,0.5000000000000001,250,190.74,261.2,30.31,42.4,1838.42,7.56,250.0,250.0,250.0,250.0,250.0,187.93,208.33,250.0,250.0,250.0,250.0,0.0,171.80166666666665,138.94875,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 21:00:00,21,4,2,1,0,-0.7071067811865477,0.7071067811865474,250,193.47,261.51,28.36,39.45,1818.48,6.93,250.0,250.0,250.0,250.0,250.0,190.74,199.77,250.0,250.0,250.0,250.0,0.0,180.47166666666666,138.68625,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 22:00:00,22,4,2,1,0,-0.5000000000000004,0.8660254037844384,250,194.03,259.64,25.52,34.54,1786.11,5.17,250.0,250.0,250.0,250.0,250.0,193.47,188.7,250.0,250.0,250.0,250.0,0.0,186.80166666666665,138.90833333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-02 23:00:00,23,4,2,1,0,-0.25881904510252157,0.9659258262890681,250,195.76,260.08,23.69,30.97,1767.82,4.26,250.0,250.0,250.0,250.0,250.0,194.03,175.44,250.0,250.0,250.0,250.0,0.0,190.905,139.755,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 00:00:00,0,5,3,1,1,0.0,1.0,250,198.33,262.06,22.8,27.94,1762.78,3.88,250.0,250.0,250.0,250.0,250.0,195.76,161.53,250.0,250.0,250.0,250.0,0.0,193.37666666666667,141.28833333333333,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 01:00:00,1,5,3,1,1,0.25881904510252074,0.9659258262890683,250,202.49,264.85,22.56,24.17,1770.76,3.44,250.0,250.0,250.0,250.0,250.0,198.33,134.56,250.0,250.0,250.0,250.0,0.0,195.8033333333333,144.11875,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 02:00:00,2,5,3,1,1,0.49999999999999994,0.8660254037844387,250,211.39,267.98,23.3,19.11,1849.75,2.75,250.0,250.0,250.0,250.0,250.0,202.49,136.48,250.0,250.0,250.0,250.0,0.0,199.245,147.23999999999998,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 03:00:00,3,5,3,1,1,0.7071067811865476,0.7071067811865476,250,220.26,266.88,24.87,14.93,1951.47,2.28,250.0,250.0,250.0,250.0,250.0,211.39,140.92,250.0,250.0,250.0,250.0,0.0,203.71,150.54583333333332,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 04:00:00,4,5,3,1,1,0.8660254037844386,0.5000000000000001,250,214.59,254.29,21.72,17.88,1928.11,1.94,250.0,250.0,250.0,250.0,250.0,220.26,143.65,250.0,250.0,250.0,250.0,0.0,207.13666666666668,153.50166666666667,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 05:00:00,5,5,3,1,1,0.9659258262890683,0.25881904510252074,250,206.53,252.05,16.21,29.71,1864.83,1.78,250.0,250.0,250.0,250.0,250.0,214.59,147.23,250.0,250.0,250.0,250.0,0.0,208.9316666666667,155.9725,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 06:00:00,6,5,3,1,1,1.0,6.123233995736766e-17,250,207.88,262.27,13.23,57.11,1792.14,1.7,250.0,250.0,250.0,250.0,250.0,206.53,153.58,250.0,250.0,250.0,250.0,0.0,210.5233333333333,158.23499999999999,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 07:00:00,7,5,3,1,1,0.9659258262890683,-0.25881904510252063,250,99.71,146.66,2.89,131.42,738.71,5.81,250.0,250.0,250.0,250.0,250.0,207.88,83.28,250.0,250.0,250.0,250.0,0.0,193.39333333333332,158.91958333333335,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
2026-01-03 08:00:00,8,5,3,1,1,0.8660254037844387,-0.4999999999999998,250,84.0,124.11,1.5,140.25,584.52,7.13,250.0,250.0,250.0,250.0,250.0,99.71,72.57,250.0,250.0,250.0,250.0,0.0,172.16166666666666,159.39583333333334,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0
